gid_0,name_0,indicator_name,weight,score,score_ranked,cat,label,un_region,wb_region
TCD,Chad,drr,Ind,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
TCD,Chad,drr,Irr,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
TCD,Chad,drr,Liv,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
IRQ,Iraq,drr,One,-9999,139,-9999,NoData,Asia,Middle East & North Africa
IRQ,Iraq,drr,Tot,-9999,139,-9999,NoData,Asia,Middle East & North Africa
IRQ,Iraq,drr,Dom,-9999,139,-9999,NoData,Asia,Middle East & North Africa
IRQ,Iraq,drr,Ind,-9999,137,-9999,NoData,Asia,Middle East & North Africa
IRQ,Iraq,drr,Irr,-9999,137,-9999,NoData,Asia,Middle East & North Africa
IRQ,Iraq,drr,Liv,-9999,139,-9999,NoData,Asia,Middle East & North Africa
MLI,Mali,drr,One,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
MLI,Mali,drr,Tot,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
MLI,Mali,drr,Dom,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
MLI,Mali,drr,Ind,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
MLI,Mali,drr,Irr,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
MLI,Mali,drr,Liv,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
EGY,Egypt,drr,Tot,-9999,139,-9999,NoData,Africa,Middle East & North Africa
EGY,Egypt,drr,Dom,-9999,139,-9999,NoData,Africa,Middle East & North Africa
EGY,Egypt,drr,Ind,-9999,137,-9999,NoData,Africa,Middle East & North Africa
EGY,Egypt,drr,Irr,-9999,137,-9999,NoData,Africa,Middle East & North Africa
EGY,Egypt,drr,Liv,-9999,139,-9999,NoData,Africa,Middle East & North Africa
LBY,Libya,drr,One,-9999,139,-9999,NoData,Africa,Middle East & North Africa
LBY,Libya,drr,Tot,-9999,139,-9999,NoData,Africa,Middle East & North Africa
LBY,Libya,drr,Dom,-9999,139,-9999,NoData,Africa,Middle East & North Africa
LBY,Libya,drr,Ind,-9999,137,-9999,NoData,Africa,Middle East & North Africa
LBY,Libya,drr,Irr,-9999,137,-9999,NoData,Africa,Middle East & North Africa
LBY,Libya,drr,Liv,-9999,139,-9999,NoData,Africa,Middle East & North Africa
NER,Niger,drr,One,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
NER,Niger,drr,Tot,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
NER,Niger,drr,Dom,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
NER,Niger,drr,Ind,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
NER,Niger,drr,Irr,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
NER,Niger,drr,Liv,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
SDN,Sudan,drr,One,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
SDN,Sudan,drr,Tot,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
SDN,Sudan,drr,Dom,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
SDN,Sudan,drr,Ind,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
SDN,Sudan,drr,Irr,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
SDN,Sudan,drr,Liv,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
YEM,Yemen,drr,One,-9999,139,-9999,NoData,Asia,Middle East & North Africa
YEM,Yemen,drr,Tot,-9999,139,-9999,NoData,Asia,Middle East & North Africa
YEM,Yemen,drr,Dom,-9999,139,-9999,NoData,Asia,Middle East & North Africa
YEM,Yemen,drr,Ind,-9999,137,-9999,NoData,Asia,Middle East & North Africa
YEM,Yemen,drr,Irr,-9999,137,-9999,NoData,Asia,Middle East & North Africa
YEM,Yemen,drr,Liv,-9999,139,-9999,NoData,Asia,Middle East & North Africa
BLZ,Belize,drr,One,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
BLZ,Belize,drr,Tot,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
BLZ,Belize,drr,Dom,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
BLZ,Belize,drr,Ind,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
BLZ,Belize,drr,Irr,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
BLZ,Belize,drr,Liv,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
BRN,Brunei,drr,One,-9999,139,-9999,NoData,Asia,East Asia & Pacific
BRN,Brunei,drr,Tot,-9999,139,-9999,NoData,Asia,East Asia & Pacific
BRN,Brunei,drr,Dom,-9999,139,-9999,NoData,Asia,East Asia & Pacific
BRN,Brunei,drr,Ind,-9999,137,-9999,NoData,Asia,East Asia & Pacific
BRN,Brunei,drr,Irr,-9999,137,-9999,NoData,Asia,East Asia & Pacific
BRN,Brunei,drr,Liv,-9999,139,-9999,NoData,Asia,East Asia & Pacific
CAN,Canada,drr,One,-9999,139,-9999,NoData,Americas,North America
CAN,Canada,drr,Tot,-9999,139,-9999,NoData,Americas,North America
CAN,Canada,drr,Dom,-9999,139,-9999,NoData,Americas,North America
CAN,Canada,drr,Ind,-9999,137,-9999,NoData,Americas,North America
CAN,Canada,drr,Irr,-9999,137,-9999,NoData,Americas,North America
CAN,Canada,drr,Liv,-9999,139,-9999,NoData,Americas,North America
ISR,Israel,drr,One,-9999,139,-9999,NoData,Asia,Middle East & North Africa
ISR,Israel,drr,Tot,-9999,139,-9999,NoData,Asia,Middle East & North Africa
ISR,Israel,drr,Dom,-9999,139,-9999,NoData,Asia,Middle East & North Africa
ISR,Israel,drr,Ind,-9999,137,-9999,NoData,Asia,Middle East & North Africa
ISR,Israel,drr,Irr,-9999,137,-9999,NoData,Asia,Middle East & North Africa
ISR,Israel,drr,Liv,-9999,139,-9999,NoData,Asia,Middle East & North Africa
JOR,Jordan,drr,One,-9999,139,-9999,NoData,Asia,Middle East & North Africa
JOR,Jordan,drr,Tot,-9999,139,-9999,NoData,Asia,Middle East & North Africa
JOR,Jordan,drr,Dom,-9999,139,-9999,NoData,Asia,Middle East & North Africa
JOR,Jordan,drr,Ind,-9999,137,-9999,NoData,Asia,Middle East & North Africa
JOR,Jordan,drr,Irr,-9999,137,-9999,NoData,Asia,Middle East & North Africa
JOR,Jordan,drr,Liv,-9999,139,-9999,NoData,Asia,Middle East & North Africa
DZA,Algeria,drr,One,-9999,139,-9999,NoData,Africa,Middle East & North Africa
DZA,Algeria,drr,Tot,-9999,139,-9999,NoData,Africa,Middle East & North Africa
DZA,Algeria,drr,Dom,-9999,139,-9999,NoData,Africa,Middle East & North Africa
DZA,Algeria,drr,Ind,-9999,137,-9999,NoData,Africa,Middle East & North Africa
DZA,Algeria,drr,Irr,-9999,137,-9999,NoData,Africa,Middle East & North Africa
DZA,Algeria,drr,Liv,-9999,139,-9999,NoData,Africa,Middle East & North Africa
AND,Andorra,drr,One,-9999,139,-9999,NoData,Europe,Europe & Central Asia
AND,Andorra,drr,Tot,-9999,139,-9999,NoData,Europe,Europe & Central Asia
AND,Andorra,drr,Dom,-9999,139,-9999,NoData,Europe,Europe & Central Asia
AND,Andorra,drr,Ind,-9999,137,-9999,NoData,Europe,Europe & Central Asia
AND,Andorra,drr,Irr,-9999,137,-9999,NoData,Europe,Europe & Central Asia
MMR,Myanmar,drr,One,-9999,139,-9999,NoData,Asia,East Asia & Pacific
MMR,Myanmar,drr,Tot,-9999,139,-9999,NoData,Asia,East Asia & Pacific
MMR,Myanmar,drr,Dom,-9999,139,-9999,NoData,Asia,East Asia & Pacific
MMR,Myanmar,drr,Ind,-9999,137,-9999,NoData,Asia,East Asia & Pacific
MMR,Myanmar,drr,Irr,-9999,137,-9999,NoData,Asia,East Asia & Pacific
MMR,Myanmar,drr,Liv,-9999,139,-9999,NoData,Asia,East Asia & Pacific
SGP,Singapore,drr,One,-9999,139,-9999,NoData,Asia,East Asia & Pacific
SGP,Singapore,drr,Tot,-9999,139,-9999,NoData,Asia,East Asia & Pacific
SGP,Singapore,drr,Dom,-9999,139,-9999,NoData,Asia,East Asia & Pacific
SGP,Singapore,drr,Ind,-9999,137,-9999,NoData,Asia,East Asia & Pacific
SGP,Singapore,drr,Liv,-9999,139,-9999,NoData,Asia,East Asia & Pacific
MRT,Mauritania,drr,One,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
MRT,Mauritania,drr,Tot,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
MRT,Mauritania,drr,Dom,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
MRT,Mauritania,drr,Ind,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
MRT,Mauritania,drr,Irr,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
MRT,Mauritania,drr,Liv,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
SMR,San Marino,drr,One,-9999,139,-9999,NoData,Europe,Europe & Central Asia
SMR,San Marino,drr,Tot,-9999,139,-9999,NoData,Europe,Europe & Central Asia
SMR,San Marino,drr,Dom,-9999,139,-9999,NoData,Europe,Europe & Central Asia
SMR,San Marino,drr,Ind,-9999,137,-9999,NoData,Europe,Europe & Central Asia
SMR,San Marino,drr,Irr,-9999,137,-9999,NoData,Europe,Europe & Central Asia
SMR,San Marino,drr,Liv,-9999,139,-9999,NoData,Europe,Europe & Central Asia
SAU,Saudi Arabia,drr,One,-9999,139,-9999,NoData,Asia,Middle East & North Africa
SAU,Saudi Arabia,drr,Tot,-9999,139,-9999,NoData,Asia,Middle East & North Africa
SAU,Saudi Arabia,drr,Dom,-9999,139,-9999,NoData,Asia,Middle East & North Africa
SAU,Saudi Arabia,drr,Ind,-9999,137,-9999,NoData,Asia,Middle East & North Africa
SAU,Saudi Arabia,drr,Irr,-9999,137,-9999,NoData,Asia,Middle East & North Africa
SAU,Saudi Arabia,drr,Liv,-9999,139,-9999,NoData,Asia,Middle East & North Africa
LIE,Liechtenstein,drr,One,-9999,139,-9999,NoData,Europe,Europe & Central Asia
LIE,Liechtenstein,drr,Tot,-9999,139,-9999,NoData,Europe,Europe & Central Asia
LIE,Liechtenstein,drr,Dom,-9999,139,-9999,NoData,Europe,Europe & Central Asia
LIE,Liechtenstein,drr,Ind,-9999,137,-9999,NoData,Europe,Europe & Central Asia
LIE,Liechtenstein,drr,Liv,-9999,139,-9999,NoData,Europe,Europe & Central Asia
PNG,Papua New Guinea,drr,One,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
PNG,Papua New Guinea,drr,Tot,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
PNG,Papua New Guinea,drr,Dom,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
PNG,Papua New Guinea,drr,Ind,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
PNG,Papua New Guinea,drr,Liv,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
TTO,Trinidad and Tobago,drr,One,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
TTO,Trinidad and Tobago,drr,Tot,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
TTO,Trinidad and Tobago,drr,Dom,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
TTO,Trinidad and Tobago,drr,Ind,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
TTO,Trinidad and Tobago,drr,Irr,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
FJI,Fiji,drr,Liv,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
NRU,Nauru,drr,Tot,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
NRU,Nauru,drr,Dom,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
NRU,Nauru,drr,Ind,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
NRU,Nauru,drr,Irr,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
NRU,Nauru,drr,Liv,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
PLW,Palau,drr,Tot,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
PLW,Palau,drr,Dom,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
PLW,Palau,drr,Ind,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
PLW,Palau,drr,Irr,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
PLW,Palau,drr,Liv,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
WSM,Samoa,drr,Dom,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
WSM,Samoa,drr,Irr,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
WSM,Samoa,drr,Liv,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
TON,Tonga,drr,Dom,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
TON,Tonga,drr,Irr,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
TON,Tonga,drr,Liv,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
TUV,Tuvalu,drr,Tot,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
TUV,Tuvalu,drr,Dom,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
TUV,Tuvalu,drr,Ind,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
TUV,Tuvalu,drr,Irr,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
TUV,Tuvalu,drr,Liv,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
BHS,Bahamas,drr,Irr,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
COM,Comoros,drr,Dom,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
COM,Comoros,drr,Irr,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
GRD,Grenada,drr,Dom,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
GRD,Grenada,drr,Irr,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
VUT,Vanuatu,drr,Dom,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
VUT,Vanuatu,drr,Irr,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
BRB,Barbados,drr,Dom,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
BRB,Barbados,drr,Irr,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
DMA,Dominica,drr,Dom,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
DMA,Dominica,drr,Irr,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
MUS,Mauritius,drr,Dom,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
MUS,Mauritius,drr,Irr,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
MUS,Mauritius,drr,Liv,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
SGP,Singapore,drr,Irr,-9999,137,-9999,NoData,Asia,East Asia & Pacific
CPV,Cape Verde,drr,Dom,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
CPV,Cape Verde,drr,Irr,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
CPV,Cape Verde,drr,Liv,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
FSM,Micronesia,drr,Tot,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
FSM,Micronesia,drr,Dom,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
FSM,Micronesia,drr,Ind,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
FSM,Micronesia,drr,Irr,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
FSM,Micronesia,drr,Liv,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
SYC,Seychelles,drr,Tot,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
SYC,Seychelles,drr,Dom,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
SYC,Seychelles,drr,Ind,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
SYC,Seychelles,drr,Irr,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
SYC,Seychelles,drr,Liv,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
LCA,Saint Lucia,drr,Dom,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
LCA,Saint Lucia,drr,Irr,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
LIE,Liechtenstein,drr,Irr,-9999,137,-9999,NoData,Europe,Europe & Central Asia
SLB,Solomon Islands,drr,Irr,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
PNG,Papua New Guinea,drr,Irr,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
ATG,Antigua and Barbuda,drr,Dom,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
ATG,Antigua and Barbuda,drr,Irr,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
TTO,Trinidad and Tobago,drr,Liv,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
KNA,Saint Kitts and Nevis,drr,Dom,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
KNA,Saint Kitts and Nevis,drr,Irr,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
STP,SÃ£o TomÃ© and PrÃ­ncipe,drr,Dom,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
STP,SÃ£o TomÃ© and PrÃ­ncipe,drr,Irr,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
TUV,Tuvalu,drr,One,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
VCT,Saint Vincent and the Grenadines,drr,Dom,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
VCT,Saint Vincent and the Grenadines,drr,Irr,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
FJI,Fiji,drr,One,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
FJI,Fiji,drr,Tot,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
FJI,Fiji,drr,Dom,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
FJI,Fiji,drr,Ind,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
FJI,Fiji,drr,Irr,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
OMN,Oman,drr,One,-9999,139,-9999,NoData,Asia,Middle East & North Africa
OMN,Oman,drr,Tot,-9999,139,-9999,NoData,Asia,Middle East & North Africa
OMN,Oman,drr,Dom,-9999,139,-9999,NoData,Asia,Middle East & North Africa
OMN,Oman,drr,Ind,-9999,137,-9999,NoData,Asia,Middle East & North Africa
OMN,Oman,drr,Irr,-9999,137,-9999,NoData,Asia,Middle East & North Africa
OMN,Oman,drr,Liv,-9999,139,-9999,NoData,Asia,Middle East & North Africa
MLT,Malta,drr,One,-9999,139,-9999,NoData,Europe,Middle East & North Africa
MLT,Malta,drr,Tot,-9999,139,-9999,NoData,Europe,Middle East & North Africa
MLT,Malta,drr,Dom,-9999,139,-9999,NoData,Europe,Middle East & North Africa
MLT,Malta,drr,Ind,-9999,137,-9999,NoData,Europe,Middle East & North Africa
MLT,Malta,drr,Irr,-9999,137,-9999,NoData,Europe,Middle East & North Africa
MLT,Malta,drr,Liv,-9999,139,-9999,NoData,Europe,Middle East & North Africa
NRU,Nauru,drr,One,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
PLW,Palau,drr,One,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
QAT,Qatar,drr,One,-9999,139,-9999,NoData,Asia,Middle East & North Africa
QAT,Qatar,drr,Tot,-9999,139,-9999,NoData,Asia,Middle East & North Africa
QAT,Qatar,drr,Dom,-9999,139,-9999,NoData,Asia,Middle East & North Africa
QAT,Qatar,drr,Ind,-9999,137,-9999,NoData,Asia,Middle East & North Africa
QAT,Qatar,drr,Irr,-9999,137,-9999,NoData,Asia,Middle East & North Africa
QAT,Qatar,drr,Liv,-9999,139,-9999,NoData,Asia,Middle East & North Africa
WSM,Samoa,drr,One,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
WSM,Samoa,drr,Tot,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
WSM,Samoa,drr,Ind,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
TON,Tonga,drr,One,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
TON,Tonga,drr,Tot,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
TON,Tonga,drr,Ind,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
KWT,Kuwait,drr,One,-9999,139,-9999,NoData,Asia,Middle East & North Africa
KWT,Kuwait,drr,Tot,-9999,139,-9999,NoData,Asia,Middle East & North Africa
KWT,Kuwait,drr,Dom,-9999,139,-9999,NoData,Asia,Middle East & North Africa
KWT,Kuwait,drr,Ind,-9999,137,-9999,NoData,Asia,Middle East & North Africa
KWT,Kuwait,drr,Irr,-9999,137,-9999,NoData,Asia,Middle East & North Africa
KWT,Kuwait,drr,Liv,-9999,139,-9999,NoData,Asia,Middle East & North Africa
BHS,Bahamas,drr,One,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
BHS,Bahamas,drr,Tot,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
BHS,Bahamas,drr,Dom,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
BHS,Bahamas,drr,Ind,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
BHS,Bahamas,drr,Liv,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
BHR,Bahrain,drr,One,-9999,139,-9999,NoData,Asia,Middle East & North Africa
BHR,Bahrain,drr,Tot,-9999,139,-9999,NoData,Asia,Middle East & North Africa
BHR,Bahrain,drr,Dom,-9999,139,-9999,NoData,Asia,Middle East & North Africa
BHR,Bahrain,drr,Ind,-9999,137,-9999,NoData,Asia,Middle East & North Africa
BHR,Bahrain,drr,Irr,-9999,137,-9999,NoData,Asia,Middle East & North Africa
BHR,Bahrain,drr,Liv,-9999,139,-9999,NoData,Asia,Middle East & North Africa
COM,Comoros,drr,One,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
COM,Comoros,drr,Tot,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
COM,Comoros,drr,Ind,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
COM,Comoros,drr,Liv,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
GRD,Grenada,drr,One,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
GRD,Grenada,drr,Tot,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
GRD,Grenada,drr,Ind,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
GRD,Grenada,drr,Liv,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
VUT,Vanuatu,drr,One,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
VUT,Vanuatu,drr,Tot,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
VUT,Vanuatu,drr,Ind,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
VUT,Vanuatu,drr,Liv,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
BRB,Barbados,drr,One,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
BRB,Barbados,drr,Tot,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
BRB,Barbados,drr,Ind,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
BRB,Barbados,drr,Liv,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
DMA,Dominica,drr,One,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
DMA,Dominica,drr,Tot,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
DMA,Dominica,drr,Ind,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
DMA,Dominica,drr,Liv,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
MUS,Mauritius,drr,One,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
MUS,Mauritius,drr,Tot,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
MUS,Mauritius,drr,Ind,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
CPV,Cape Verde,drr,One,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
CPV,Cape Verde,drr,Tot,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
CPV,Cape Verde,drr,Ind,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
FSM,Micronesia,drr,One,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
SYC,Seychelles,drr,One,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
LCA,Saint Lucia,drr,One,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
LCA,Saint Lucia,drr,Tot,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
LCA,Saint Lucia,drr,Ind,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
LCA,Saint Lucia,drr,Liv,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
SLB,Solomon Islands,drr,One,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
SLB,Solomon Islands,drr,Tot,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
SLB,Solomon Islands,drr,Dom,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
SLB,Solomon Islands,drr,Ind,-9999,137,-9999,NoData,Oceania,East Asia & Pacific
SLB,Solomon Islands,drr,Liv,-9999,139,-9999,NoData,Oceania,East Asia & Pacific
ATG,Antigua and Barbuda,drr,One,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
ATG,Antigua and Barbuda,drr,Tot,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
ATG,Antigua and Barbuda,drr,Ind,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
ATG,Antigua and Barbuda,drr,Liv,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
ARE,United Arab Emirates,drr,One,-9999,139,-9999,NoData,Asia,Middle East & North Africa
ARE,United Arab Emirates,drr,Tot,-9999,139,-9999,NoData,Asia,Middle East & North Africa
ARE,United Arab Emirates,drr,Dom,-9999,139,-9999,NoData,Asia,Middle East & North Africa
ARE,United Arab Emirates,drr,Ind,-9999,137,-9999,NoData,Asia,Middle East & North Africa
ARE,United Arab Emirates,drr,Irr,-9999,137,-9999,NoData,Asia,Middle East & North Africa
ARE,United Arab Emirates,drr,Liv,-9999,139,-9999,NoData,Asia,Middle East & North Africa
KNA,Saint Kitts and Nevis,drr,One,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
KNA,Saint Kitts and Nevis,drr,Tot,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
KNA,Saint Kitts and Nevis,drr,Ind,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
KNA,Saint Kitts and Nevis,drr,Liv,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
STP,SÃ£o TomÃ© and PrÃ­ncipe,drr,One,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
STP,SÃ£o TomÃ© and PrÃ­ncipe,drr,Tot,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
STP,SÃ£o TomÃ© and PrÃ­ncipe,drr,Ind,-9999,137,-9999,NoData,Africa,Sub-Saharan Africa
STP,SÃ£o TomÃ© and PrÃ­ncipe,drr,Liv,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
VCT,Saint Vincent and the Grenadines,drr,One,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
VCT,Saint Vincent and the Grenadines,drr,Tot,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
VCT,Saint Vincent and the Grenadines,drr,Ind,-9999,137,-9999,NoData,Americas,Latin America & Caribbean
VCT,Saint Vincent and the Grenadines,drr,Liv,-9999,139,-9999,NoData,Americas,Latin America & Caribbean
BHS,Bahamas,rfr,Pop,-9999,165,-9999,NoData,Americas,Latin America & Caribbean
SGP,Singapore,rfr,Pop,-9999,165,-9999,NoData,Asia,East Asia & Pacific
BRB,Barbados,rfr,Pop,-9999,165,-9999,NoData,Americas,Latin America & Caribbean
MLT,Malta,rfr,Pop,-9999,165,-9999,NoData,Europe,Middle East & North Africa
