gid_0,name_0,year,scenario,indicator_name,weight,score,score_ranked,cat,label,un_region,wb_region
QAT,Qatar,2080,pes,bws,Ind,4.99999999999999,8,4,Extremely High (>80%),Asia,Middle East & North Africa
LBN,Lebanon,2030,opt,bws,Dom,4.99999999999999,7,4,Extremely High (>80%),Asia,Middle East & North Africa
LBN,Lebanon,2030,pes,bws,Dom,4.99999999999999,7,4,Extremely High (>80%),Asia,Middle East & North Africa
LBN,Lebanon,2080,bau,bws,Dom,4.99999999999999,11.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2080,bau,bws,Tot,4.99999334129085,12,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2080,pes,bws,Tot,4.9999929816521,9,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2080,opt,bws,Tot,4.99999276651504,7,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2050,pes,bws,Tot,4.99999272697561,7,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2050,opt,bws,Tot,4.9999925034176,8,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2050,bau,bws,Tot,4.99999242570137,7,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2030,opt,bws,Tot,4.99999175742418,7,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2030,pes,bws,Tot,4.99999159297106,7,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2030,bau,bws,Tot,4.99999157436606,6,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2030,opt,bws,Dom,4.99988620351516,8,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2050,opt,bws,Dom,4.99985616185507,9,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2030,opt,bws,Liv,4.99979382551568,7,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2030,bau,bws,Liv,4.99979382551568,6,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2030,pes,bws,Liv,4.99979382551568,7,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2050,opt,bws,Liv,4.99979382551568,8,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2050,bau,bws,Liv,4.99979382551568,7,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2050,pes,bws,Liv,4.99979382551568,7,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2080,opt,bws,Liv,4.99979382551568,7,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2080,bau,bws,Liv,4.99979382551568,12,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2080,pes,bws,Liv,4.99979382551568,9,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2080,bau,bws,Ind,4.99976113547521,12,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2080,pes,bws,Ind,4.99974807413476,9,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2080,opt,bws,Ind,4.99972965379231,7,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2050,pes,bws,Ind,4.99970488309738,7,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2050,opt,bws,Ind,4.99969285513404,8,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2050,bau,bws,Ind,4.99968474702279,7,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2050,bau,bws,Liv,4.99963956534395,8,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2030,pes,bws,Ind,4.99957633697737,7,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2030,opt,bws,Ind,4.99957087713776,7,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,United Arab Emirates,2030,bau,bws,Ind,4.99956414823835,6,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2030,opt,bws,Irr,4.99948205446421,8,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2050,bau,bws,Ind,4.99930161025741,8,4,Extremely High (>80%),Asia,Middle East & North Africa
JOR,Jordan,2080,pes,bws,Dom,4.99855056610998,10,4,Extremely High (>80%),Asia,Middle East & North Africa
JOR,Jordan,2080,pes,bws,Ind,4.998519516221,10,4,Extremely High (>80%),Asia,Middle East & North Africa
JOR,Jordan,2080,pes,bws,Liv,4.99849454467303,11,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2050,opt,bws,Ind,4.99835672493152,9,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2030,opt,bws,Ind,4.99804111683968,8,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2050,bau,bws,Tot,4.99794043010355,8,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2030,opt,bws,Tot,4.99756565237227,8,4,Extremely High (>80%),Asia,Middle East & North Africa
JOR,Jordan,2080,pes,bws,Tot,4.99750361840464,11,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2080,bau,bws,Dom,4.99653646588991,13,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2030,pes,bws,Irr,4.99639891045469,8,4,Extremely High (>80%),Asia,Middle East & North Africa
JOR,Jordan,2080,pes,bws,Irr,4.99554213974958,9,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2050,bau,bws,Irr,4.99525620241401,8,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2080,bau,bws,Ind,4.99499663583641,14,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2030,pes,bws,Liv,4.99494937189398,9,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2030,opt,bws,Liv,4.99493417359715,9,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2050,opt,bws,Liv,4.99257884757516,10,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2080,bau,bws,Liv,4.99225419450752,14,4,Extremely High (>80%),Asia,Middle East & North Africa
LBN,Lebanon,2030,bau,bws,Ind,4.99217270300886,7,4,Extremely High (>80%),Asia,Middle East & North Africa
LBN,Lebanon,2030,bau,bws,Dom,4.99161015265776,7,4,Extremely High (>80%),Asia,Middle East & North Africa
JOR,Jordan,2080,pes,bws,One,4.990393681615,9,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2050,opt,bws,Tot,4.99033354817078,9,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2030,pes,bws,Tot,4.99033140674629,8,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2080,bau,bws,Tot,4.99030311485467,14,4,Extremely High (>80%),Asia,Middle East & North Africa
LBN,Lebanon,2030,bau,bws,One,4.98894259349724,6,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2050,bau,bws,Irr,4.98809325908388,9,4,Extremely High (>80%),Asia,Middle East & North Africa
LBN,Lebanon,2030,bau,bws,Tot,4.98495058357989,7,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2080,opt,bws,Irr,4.98410582783031,8,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2030,pes,bws,Dom,4.98409302008682,8,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2050,pes,bws,Irr,4.98349201156052,8,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2030,pes,bws,Ind,4.98293719506388,8,4,Extremely High (>80%),Asia,Middle East & North Africa
LBN,Lebanon,2030,bau,bws,Liv,4.98241705498842,7,4,Extremely High (>80%),Asia,Middle East & North Africa
TUN,Tunisia,2080,bau,bws,Irr,4.98197761984715,12,4,Extremely High (>80%),Africa,Middle East & North Africa
OMN,Oman,2050,pes,bws,Dom,4.98132398066475,8,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2050,pes,bws,Ind,4.98041424943836,8,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2030,bau,bws,Irr,4.97957418697812,7,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2030,opt,bws,Irr,4.97953557890429,9,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2050,pes,bws,Tot,4.97936956454854,8,4,Extremely High (>80%),Asia,Middle East & North Africa
LBN,Lebanon,2030,bau,bws,Irr,4.97882153724018,8,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2080,bau,bws,Irr,4.97852556136407,13,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2050,opt,bws,Irr,4.97840106772781,8,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2050,pes,bws,Irr,4.97714948314684,9,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2050,bau,bws,Dom,4.97590356459842,9,4,Extremely High (>80%),Asia,Middle East & North Africa
TUN,Tunisia,2080,bau,bws,Tot,4.97413045597808,15,4,Extremely High (>80%),Africa,Middle East & North Africa
ISR,Israel,2030,pes,bws,Irr,4.97362503288177,9,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2050,pes,bws,Dom,4.97328444117729,9,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2050,opt,bws,Irr,4.9731354045255,9,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2030,bau,bws,Dom,4.97302806435741,8,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2050,bau,bws,Tot,4.97194896477933,9,4,Extremely High (>80%),Asia,Middle East & North Africa
SMR,San Marino,2080,opt,bws,Tot,4.97093621243372,8,4,Extremely High (>80%),Europe,Europe & Central Asia
SMR,San Marino,2080,opt,bws,One,4.97093621243372,7,4,Extremely High (>80%),Europe,Europe & Central Asia
SMR,San Marino,2080,opt,bws,Liv,4.97093621243372,8,4,Extremely High (>80%),Europe,Europe & Central Asia
SMR,San Marino,2080,opt,bws,Ind,4.97093621243372,8,4,Extremely High (>80%),Europe,Europe & Central Asia
SMR,San Marino,2080,opt,bws,Dom,4.97093621243372,8,4,Extremely High (>80%),Europe,Europe & Central Asia
SAU,Saudi Arabia,2050,opt,bws,Dom,4.96781746053544,10,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2080,opt,bws,Dom,4.96756938158179,9,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2050,pes,bws,Tot,4.96672563132727,9,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2030,bau,bws,Ind,4.96636753084123,8,4,Extremely High (>80%),Asia,Middle East & North Africa
TUN,Tunisia,2050,pes,bws,Irr,4.96559756821857,10,4,Extremely High (>80%),Africa,Middle East & North Africa
TUN,Tunisia,2080,pes,bws,Irr,4.96400996221706,11,4,Extremely High (>80%),Africa,Middle East & North Africa
ISR,Israel,2030,bau,bws,Dom,4.96364380729618,9,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2030,opt,bws,Dom,4.96298724375257,9,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2030,bau,bws,Tot,4.95974738476241,8,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2030,opt,bws,Tot,4.95952129759457,9,4,Extremely High (>80%),Asia,Middle East & North Africa
TUN,Tunisia,2050,pes,bws,Tot,4.95786051101355,10,4,Extremely High (>80%),Africa,Middle East & North Africa
ISR,Israel,2080,opt,bws,Tot,4.95776374129042,9,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2030,bau,bws,Tot,4.95715639760897,9,4,Extremely High (>80%),Asia,Middle East & North Africa
TUN,Tunisia,2080,pes,bws,Tot,4.95667523857393,13,4,Extremely High (>80%),Africa,Middle East & North Africa
ISR,Israel,2030,pes,bws,Dom,4.95479940080674,9,4,Extremely High (>80%),Asia,Middle East & North Africa
AND,Andorra,2080,pes,bws,Tot,4.9540177796543,14,4,Extremely High (>80%),Europe,Europe & Central Asia
AND,Andorra,2080,pes,bws,One,4.9540177796543,10,4,Extremely High (>80%),Europe,Europe & Central Asia
AND,Andorra,2080,pes,bws,Liv,4.9540177796543,13,4,Extremely High (>80%),Europe,Europe & Central Asia
AND,Andorra,2080,pes,bws,Irr,4.9540177796543,12,4,Extremely High (>80%),Europe,Europe & Central Asia
AND,Andorra,2080,pes,bws,Ind,4.9540177796543,13,4,Extremely High (>80%),Europe,Europe & Central Asia
AND,Andorra,2080,pes,bws,Dom,4.9540177796543,13,4,Extremely High (>80%),Europe,Europe & Central Asia
SAU,Saudi Arabia,2050,bau,bws,Dom,4.95276393765221,10,4,Extremely High (>80%),Asia,Middle East & North Africa
SAU,Saudi Arabia,2050,pes,bws,Dom,4.95266121309507,10,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2050,opt,bws,Dom,4.95118359745096,11,4,Extremely High (>80%),Asia,Middle East & North Africa
SYR,Syria,2080,bau,bws,Dom,4.94988912536308,15,4,Extremely High (>80%),Asia,Middle East & North Africa
LBY,Libya,2080,bau,bws,Irr,4.94980371879144,14,4,Extremely High (>80%),Africa,Middle East & North Africa
TUN,Tunisia,2080,opt,bws,Irr,4.94978328357484,9,4,Extremely High (>80%),Africa,Middle East & North Africa
ISR,Israel,2030,pes,bws,Tot,4.94815470910573,9,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2080,pes,bws,Dom,4.94743997742087,14,4,Extremely High (>80%),Asia,Middle East & North Africa
IRQ,Iraq,2080,bau,bws,Irr,4.94645612807081,15,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2050,bau,bws,Liv,4.94556007694455,10,4,Extremely High (>80%),Asia,Middle East & North Africa
SAU,Saudi Arabia,2050,opt,bws,Tot,4.94325331440037,10,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2030,bau,bws,Irr,4.94197791186618,9,4,Extremely High (>80%),Asia,Middle East & North Africa
IRQ,Iraq,2080,bau,bws,Ind,4.94176294840879,15,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2030,bau,bws,Liv,4.94086397626112,8,4,Extremely High (>80%),Asia,Middle East & North Africa
LBY,Libya,2050,bau,bws,Irr,4.93824489029763,10,4,Extremely High (>80%),Africa,Middle East & North Africa
ISR,Israel,2050,opt,bws,Tot,4.9380506042316,11,4,Extremely High (>80%),Asia,Middle East & North Africa
LBY,Libya,2080,pes,bws,Irr,4.93663982051523,13,4,Extremely High (>80%),Africa,Middle East & North Africa
IRQ,Iraq,2080,bau,bws,Tot,4.93662411037181,16,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2050,pes,bws,Liv,4.93628858006653,9,4,Extremely High (>80%),Asia,Middle East & North Africa
SAU,Saudi Arabia,2050,opt,bws,Irr,4.93614827280049,10,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2080,pes,bws,Tot,4.93607463506084,15,4,Extremely High (>80%),Asia,Middle East & North Africa
SAU,Saudi Arabia,2030,opt,bws,Dom,4.93492884608655,10,4,Extremely High (>80%),Asia,Middle East & North Africa
TUN,Tunisia,2050,bau,bws,Irr,4.93434138383443,11,4,Extremely High (>80%),Africa,Middle East & North Africa
OMN,Oman,2080,pes,bws,Ind,4.93364500057784,14,4,Extremely High (>80%),Asia,Middle East & North Africa
TUN,Tunisia,2080,opt,bws,Tot,4.93201375127606,10,4,Extremely High (>80%),Africa,Middle East & North Africa
LBY,Libya,2050,pes,bws,Irr,4.9297227255702,11,4,Extremely High (>80%),Africa,Middle East & North Africa
SMR,San Marino,2050,pes,bws,Tot,4.92852553140232,11,4,Extremely High (>80%),Europe,Europe & Central Asia
SMR,San Marino,2050,pes,bws,One,4.92852553140232,7,4,Extremely High (>80%),Europe,Europe & Central Asia
SMR,San Marino,2050,pes,bws,Liv,4.92852553140232,10,4,Extremely High (>80%),Europe,Europe & Central Asia
SMR,San Marino,2050,pes,bws,Ind,4.92852553140232,9,4,Extremely High (>80%),Europe,Europe & Central Asia
SMR,San Marino,2050,pes,bws,Dom,4.92852553140232,12,4,Extremely High (>80%),Europe,Europe & Central Asia
SAU,Saudi Arabia,2050,pes,bws,Tot,4.92751631223092,12,4,Extremely High (>80%),Asia,Middle East & North Africa
LBY,Libya,2080,bau,bws,Tot,4.92727742975871,17,4,Extremely High (>80%),Africa,Middle East & North Africa
TUN,Tunisia,2080,bau,bws,Dom,4.92644497909328,16,4,Extremely High (>80%),Africa,Middle East & North Africa
TUN,Tunisia,2050,bau,bws,Tot,4.92620803402215,10,4,Extremely High (>80%),Africa,Middle East & North Africa
JOR,Jordan,2050,bau,bws,Dom,4.92579376968624,12,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2080,opt,bws,Liv,4.9251319155312,10,4,Extremely High (>80%),Asia,Middle East & North Africa
IRQ,Iraq,2080,pes,bws,Irr,4.92393381821748,14,4,Extremely High (>80%),Asia,Middle East & North Africa
JOR,Jordan,2050,bau,bws,Irr,4.92357381871877,12,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2080,pes,bws,Irr,4.92356372377316,15,4,Extremely High (>80%),Asia,Middle East & North Africa
KWT,Kuwait,2030,opt,bws,Ind,4.92245653562108,9,4,Extremely High (>80%),Asia,Middle East & North Africa
LBY,Libya,2050,bau,bws,Tot,4.92122320395648,11,4,Extremely High (>80%),Africa,Middle East & North Africa
JOR,Jordan,2050,bau,bws,Tot,4.92105183053178,12,4,Extremely High (>80%),Asia,Middle East & North Africa
SAU,Saudi Arabia,2080,bau,bws,Dom,4.92060716569719,17,4,Extremely High (>80%),Asia,Middle East & North Africa
TUN,Tunisia,2050,opt,bws,Irr,4.92036326983061,11,4,Extremely High (>80%),Africa,Middle East & North Africa
SAU,Saudi Arabia,2030,bau,bws,Dom,4.91903021659288,11,4,Extremely High (>80%),Asia,Middle East & North Africa
LSO,Lesotho,2080,pes,bws,Irr,4.91869656958265,16,4,Extremely High (>80%),Africa,Sub-Saharan Africa
SAU,Saudi Arabia,2050,pes,bws,Irr,4.91862735391633,12,4,Extremely High (>80%),Asia,Middle East & North Africa
LBY,Libya,2080,pes,bws,Tot,4.91855810300494,16,4,Extremely High (>80%),Africa,Middle East & North Africa
DZA,Algeria,2080,bau,bws,Irr,4.91660533746495,16,4,Extremely High (>80%),Africa,Middle East & North Africa
IRQ,Iraq,2080,pes,bws,Tot,4.9161485929949,17,4,Extremely High (>80%),Asia,Middle East & North Africa
SYR,Syria,2080,bau,bws,Liv,4.91262490267649,15,4,Extremely High (>80%),Asia,Middle East & North Africa
LBY,Libya,2050,pes,bws,Tot,4.91232086857262,13,4,Extremely High (>80%),Africa,Middle East & North Africa
SAU,Saudi Arabia,2050,opt,bws,Ind,4.91148707310316,10,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2050,bau,bws,One,4.91003185101692,7,4,Extremely High (>80%),Asia,Middle East & North Africa
TUN,Tunisia,2050,opt,bws,Tot,4.90941655411537,12,4,Extremely High (>80%),Africa,Middle East & North Africa
SMR,San Marino,2030,opt,bws,Tot,4.90865090035003,10,4,Extremely High (>80%),Europe,Europe & Central Asia
SMR,San Marino,2030,opt,bws,One,4.90865090035003,7,4,Extremely High (>80%),Europe,Europe & Central Asia
SMR,San Marino,2030,opt,bws,Liv,4.90865090035003,10,4,Extremely High (>80%),Europe,Europe & Central Asia
SMR,San Marino,2030,opt,bws,Irr,4.90865090035003,10,4,Extremely High (>80%),Europe,Europe & Central Asia
SMR,San Marino,2030,opt,bws,Ind,4.90865090035003,10,4,Extremely High (>80%),Europe,Europe & Central Asia
SMR,San Marino,2030,opt,bws,Dom,4.90865090035003,12,4,Extremely High (>80%),Europe,Europe & Central Asia
SAU,Saudi Arabia,2030,pes,bws,Dom,4.90788530539402,10,4,Extremely High (>80%),Asia,Middle East & North Africa
JOR,Jordan,2050,bau,bws,Liv,4.90753755936112,11,4,Extremely High (>80%),Asia,Middle East & North Africa
SAU,Saudi Arabia,2030,pes,bws,Irr,4.90736821827345,10,4,Extremely High (>80%),Asia,Middle East & North Africa
SAU,Saudi Arabia,2080,opt,bws,Dom,4.90588295984265,10,4,Extremely High (>80%),Asia,Middle East & North Africa
SAU,Saudi Arabia,2030,pes,bws,Tot,4.90495904115124,10,4,Extremely High (>80%),Asia,Middle East & North Africa
JOR,Jordan,2050,pes,bws,Irr,4.90466381542529,13,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2030,bau,bws,Liv,4.90367038040163,9,4,Extremely High (>80%),Asia,Middle East & North Africa
SAU,Saudi Arabia,2030,opt,bws,Tot,4.90271544816748,11,4,Extremely High (>80%),Asia,Middle East & North Africa
BWA,Botswana,2080,bau,bws,Dom,4.90112854727297,18,4,Extremely High (>80%),Africa,Sub-Saharan Africa
SAU,Saudi Arabia,2030,opt,bws,Irr,4.901012634928,11,4,Extremely High (>80%),Asia,Middle East & North Africa
JOR,Jordan,2050,pes,bws,Dom,4.9003568486525,13,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2030,opt,bws,Liv,4.89991481023738,11,4,Extremely High (>80%),Asia,Middle East & North Africa
JOR,Jordan,2080,opt,bws,Irr,4.89906877779911,10,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2050,pes,bws,One,4.89844716494049,8,4,Extremely High (>80%),Asia,Middle East & North Africa
IRQ,Iraq,2080,bau,bws,Dom,4.89804477742855,19,4,Extremely High (>80%),Asia,Middle East & North Africa
TUN,Tunisia,2080,bau,bws,Liv,4.89697972112342,16,4,Extremely High (>80%),Africa,Middle East & North Africa
JOR,Jordan,2050,pes,bws,Tot,4.89647688061599,14,4,Extremely High (>80%),Asia,Middle East & North Africa
TUN,Tunisia,2080,pes,bws,Dom,4.89489165076278,15,4,Extremely High (>80%),Africa,Middle East & North Africa
TUN,Tunisia,2050,pes,bws,Dom,4.89467284838939,14,4,Extremely High (>80%),Africa,Middle East & North Africa
JOR,Jordan,2080,opt,bws,Dom,4.89401303156751,12,4,Extremely High (>80%),Asia,Middle East & North Africa
BWA,Botswana,2050,bau,bws,Dom,4.89394445766362,13,4,Extremely High (>80%),Africa,Sub-Saharan Africa
TUN,Tunisia,2080,pes,bws,Liv,4.89179791174678,14,4,Extremely High (>80%),Africa,Middle East & North Africa
KWT,Kuwait,2030,opt,bws,Liv,4.89163316927574,12,4,Extremely High (>80%),Asia,Middle East & North Africa
DZA,Algeria,2080,bau,bws,Ind,4.89162848982171,16,4,Extremely High (>80%),Africa,Middle East & North Africa
SAU,Saudi Arabia,2050,bau,bws,Tot,4.89126763134751,13,4,Extremely High (>80%),Asia,Middle East & North Africa
OMN,Oman,2050,pes,bws,Liv,4.88975220022083,11,4,Extremely High (>80%),Asia,Middle East & North Africa
JOR,Jordan,2080,opt,bws,Tot,4.88839717560565,11,4,Extremely High (>80%),Asia,Middle East & North Africa
LBY,Libya,2050,bau,bws,Ind,4.88658637748695,9,4,Extremely High (>80%),Africa,Middle East & North Africa
TUN,Tunisia,2080,bau,bws,Ind,4.88548965053882,17,4,Extremely High (>80%),Africa,Middle East & North Africa
DZA,Algeria,2080,bau,bws,Tot,4.88483580658923,18,4,Extremely High (>80%),Africa,Middle East & North Africa
BWA,Botswana,2050,pes,bws,Dom,4.88404360798616,15,4,Extremely High (>80%),Africa,Sub-Saharan Africa
IRQ,Iraq,2080,pes,bws,Ind,4.88257884455659,15,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,Israel,2050,opt,bws,Liv,4.88096803603026,11,4,Extremely High (>80%),Asia,Middle East & North Africa
LBY,Libya,2080,bau,bws,Ind,4.88074048954686,18,4,Extremely High (>80%),Africa,Middle East & North Africa
